163.53544569015503	58
164.5387840270996	62
165.5421769618988	68
166.54546856880188	34
167.54861664772034	43
168.5521171092987	48
169.55535292625427	57
170.55885887145996	67
171.56210923194885	49
172.56546306610107	53
173.56854128837585	59
174.572194814682	64
175.57558417320251	68
176.57868838310242	34
177.5818259716034	42
178.58521008491516	47
179.58929562568665	54
180.59218049049377	62
181.59533786773682	45
182.59886598587036	50
183.60215616226196	54
184.60545587539673	61
185.60883212089539	67
186.61267042160034	31
187.61543202400208	39
188.61865401268005	47
189.62176251411438	52
190.62511587142944	61
191.62856268882751	67
192.6318130493164	49
193.6350612640381	53
194.63879323005676	62
195.6420271396637	37
196.64541673660278	57
197.64949011802673	51
198.65221786499023	63
199.65551948547363	52
200.6588535308838	66
201.66202783584595	47
202.66552925109863	53
203.6687366962433	57
204.6721134185791	62
205.67549467086792	40
206.6794183254242	45
207.68224358558655	35
208.68544697761536	35
209.68872213363647	49
210.69284534454346	48
211.69528985023499	43
212.699068069458	42
213.70216846466064	41
214.70546627044678	43
215.7086696624756	41
216.71239066123962	41
217.71542978286743	40
218.7185890674591	36
219.72198271751404	36
220.7254068851471	36
221.72883915901184	36
222.73282885551453	36
223.73553705215454	72
224.73938131332397	72
225.74199175834656	72
226.7461543083191	72
227.7486538887024	72
228.75214219093323	72
229.75523829460144	72
230.7588973045349	74
231.76261377334595	72
232.76565098762512	72
233.76865434646606	72
234.7720081806183	72
235.77543449401855	72
236.77886939048767	72
237.78204607963562	72
238.7860813140869	72
239.78888368606567	72
240.7920162677765	72
241.79538822174072	72
242.79871082305908	72
243.80199456214905	72
244.8053102493286	72
245.80848050117493	72
246.81188201904297	71
247.81537699699402	63
248.8186390399933	55
249.8219494819641	46
250.8252809047699	36
251.82860612869263	35
252.8321554660797	51
253.83544778823853	49
254.83892917633057	40
255.84237051010132	40
256.84566617012024	40
257.8488199710846	60
258.8522503376007	67
259.8552076816559	57
260.8586549758911	70
261.8620238304138	44
262.86532759666443	48
263.86882758140564	62
264.8721127510071	67
265.87533259391785	71
266.878675699234	41
267.88203382492065	47
268.8852574825287	53
269.8887548446655	58
270.8919017314911	67
271.8953790664673	47
272.8984332084656	18
273.90191864967346	62
274.9053761959076	46
275.90871024131775	50
276.9120817184448	53
277.91540479660034	61
278.91867542266846	64
279.9220566749573	70
280.9254159927368	36
281.92869544029236	42
282.9321095943451	51
283.93548941612244	58
284.9388744831085	63
285.94210171699524	47
286.94538927078247	51
287.9487102031708	56
288.951966047287	59
289.95524764060974	64
290.9587173461914	68
291.9619872570038	72
292.9656705856323	41
293.9686276912689	54
294.97181940078735	49
295.97514629364014	63
296.97876024246216	33
297.98208689689636	59
298.9853558540344	52
299.9894001483917	67
300.9920301437378	45
301.99534797668457	53
302.99886775016785	49
304.0025441646576	63
305.00551867485046	35
306.0088186264038	52
